age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32,9,1,4,3,yes,no,2,5,2,107,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
59,7,2,5,2,yes,no,1,12,4,646,3,6,1,1,-3,92.713,-33,0.7,5023.5,no
37,2,2,3,3,no,no,1,5,3,138,1,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
40,2,2,1,2,no,no,1,11,2,181,1,999,1,2,-0.1,93.2,-42,4.153,5195.8,no
26,6,1,6,2,yes,no,2,6,3,605,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
32,1,2,4,2,no,no,1,5,4,84,1,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
33,7,1,5,2,yes,yes,1,4,3,1176,1,999,0,3,-1.8,93.075,-47.1,1.498,5099.1,yes
35,5,2,1,3,no,no,2,6,4,140,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
32,9,1,5,2,yes,no,2,6,3,209,12,999,0,3,1.4,94.465,-41.8,4.962,5228.1,no
35,1,2,4,3,no,no,1,7,1,356,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
31,6,1,5,2,yes,no,1,11,1,984,1,999,0,3,-0.1,93.2,-42,4.191,5195.8,yes
38,2,2,3,2,no,no,2,6,5,693,3,999,0,3,1.4,94.465,-41.8,4.959,5228.1,yes
30,9,1,4,2,no,no,1,8,2,592,3,999,1,2,-1.7,94.027,-38.3,0.899,4991.6,yes
32,3,2,4,2,yes,no,2,5,3,628,2,999,0,3,-1.8,92.893,-46.2,1.27,5099.1,yes
44,2,2,3,2,no,no,1,5,4,556,3,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
35,1,1,5,2,yes,no,1,7,1,673,8,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
48,2,2,3,3,no,no,2,6,4,454,4,999,0,3,1.4,94.465,-41.8,4.958,5228.1,no
52,10,2,5,3,no,no,1,11,3,172,1,999,1,2,-0.1,93.2,-42,4.12,5195.8,no
41,2,2,3,2,yes,yes,1,5,5,198,1,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,no
65,8,2,1,2,no,no,1,6,1,89,2,999,0,3,-2.9,92.963,-40.8,1.266,5076.2,no
43,3,3,4,2,no,no,1,7,1,122,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
40,2,2,6,2,no,yes,1,11,1,80,1,999,1,2,-0.1,93.2,-42,4.191,5195.8,no
30,1,2,5,2,no,no,1,7,5,70,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
66,10,3,4,2,no,no,1,7,3,211,1,999,1,2,-1.7,94.215,-40.3,0.896,4991.6,no
44,3,1,4,2,no,no,2,6,1,20,1,999,0,3,-1.7,94.055,-39.8,0.72,4991.6,no
35,1,2,4,2,yes,yes,2,6,1,172,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
57,7,2,5,3,no,no,1,8,3,338,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
26,2,1,2,2,no,no,2,6,3,83,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
39,11,2,5,2,yes,no,2,6,4,72,1,999,0,3,1.4,94.465,-41.8,4.958,5228.1,no
35,6,1,6,2,yes,no,1,11,4,192,2,999,1,2,-3.4,92.649,-30.1,0.714,5017.5,yes
42,8,2,5,2,no,no,1,11,1,90,4,999,1,2,-0.1,93.2,-42,4.191,5195.8,no
36,1,1,5,2,no,no,1,10,3,146,1,999,1,2,-3.4,92.431,-26.9,0.742,5017.5,no
46,1,1,5,2,no,yes,1,5,1,195,1,999,0,3,-1.8,92.893,-46.2,1.264,5099.1,no
35,5,2,5,2,yes,no,1,7,1,192,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
24,1,1,4,2,yes,no,1,7,3,145,4,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
50,6,2,5,2,yes,no,1,8,1,204,5,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
36,1,1,5,2,no,no,1,7,4,67,6,999,0,3,1.4,93.918,-42.7,4.968,5228.1,no
39,6,1,6,2,no,no,2,7,4,206,1,999,0,3,1.4,93.918,-42.7,4.966,5228.1,no
57,2,2,1,3,yes,no,1,7,1,769,3,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
42,2,2,1,2,no,no,2,6,2,110,4,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
31,2,1,5,2,no,no,1,7,5,35,3,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
41,1,1,8,2,yes,yes,2,5,1,1111,3,999,0,3,1.1,93.994,-36.4,4.857,5191,yes
25,2,2,1,2,no,no,1,5,5,114,2,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,no
58,2,2,1,2,yes,no,2,7,4,48,6,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
33,5,2,5,2,no,no,2,5,2,367,5,999,0,3,1.1,93.994,-36.4,4.857,5191,no
42,6,1,8,2,no,no,2,5,2,162,4,999,0,3,1.1,93.994,-36.4,4.856,5191,no
41,7,2,5,3,no,no,2,5,1,213,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
49,2,3,2,2,no,no,1,11,3,55,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
44,2,2,3,3,yes,no,2,5,1,33,4,999,0,3,1.1,93.994,-36.4,4.857,5191,no
52,3,2,5,2,no,no,2,6,1,119,1,999,0,3,1.4,94.465,-41.8,4.96,5228.1,no
26,2,2,3,2,no,no,1,5,3,45,2,999,2,2,-1.8,92.893,-46.2,1.334,5099.1,no
43,1,2,4,3,no,no,1,5,3,431,2,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
43,6,2,5,2,yes,no,1,8,1,134,4,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
26,8,2,1,2,yes,no,1,7,1,149,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
34,2,2,2,2,yes,no,1,5,2,162,1,999,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
24,3,1,4,2,no,no,2,5,1,401,2,999,0,3,1.1,93.994,-36.4,4.858,5191,no
33,5,1,5,2,no,no,2,5,5,92,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
38,5,1,8,2,no,no,1,7,2,843,8,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
31,2,2,1,3,no,no,2,5,1,363,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
32,1,3,5,2,yes,no,1,7,4,668,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
25,5,1,8,2,no,no,1,4,1,131,2,999,1,2,-1.8,93.749,-34.6,0.643,5008.7,no
26,1,1,5,2,no,no,2,7,3,342,5,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
56,10,2,1,2,no,no,2,5,3,88,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
38,2,2,2,2,no,no,2,5,4,21,9,999,0,3,1.1,93.994,-36.4,4.855,5191,no
37,1,2,4,2,yes,no,2,11,5,136,1,999,0,3,-3.4,92.649,-30.1,0.716,5017.5,no
22,2,1,3,2,yes,yes,1,7,1,848,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,yes
50,2,2,3,2,no,no,2,6,2,128,6,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
34,2,2,3,2,no,no,2,5,3,606,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
35,6,1,5,2,yes,no,1,5,1,271,2,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,no
25,1,2,4,2,no,no,1,7,3,95,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
39,2,1,1,2,no,no,1,5,4,93,1,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
52,6,2,6,2,yes,yes,1,9,1,211,1,999,1,2,-3.4,92.379,-29.8,0.797,5017.5,yes
48,6,2,5,2,no,no,1,8,5,239,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
44,2,1,3,3,yes,no,1,4,5,225,3,999,2,2,-1.8,93.075,-47.1,1.405,5099.1,no
30,6,1,6,2,yes,no,1,8,3,178,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
32,7,2,4,2,no,no,2,6,2,206,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
52,11,2,5,2,no,no,1,11,5,115,1,999,1,2,-0.1,93.2,-42,4.021,5195.8,no
44,2,1,6,2,no,no,1,10,2,123,2,999,0,3,-3.4,92.431,-26.9,0.742,5017.5,no
29,1,1,5,2,yes,yes,1,8,4,254,3,3,1,1,-2.9,92.201,-31.4,0.873,5076.2,yes
41,1,2,5,2,no,no,1,8,3,85,5,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
26,6,2,4,2,yes,no,2,5,5,305,2,999,0,3,1.1,93.994,-36.4,4.855,5191,no
32,1,1,5,2,yes,no,1,8,5,233,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
31,1,1,5,2,yes,no,1,8,2,191,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
29,1,1,3,3,yes,no,2,5,3,198,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
58,2,2,1,3,yes,no,2,5,4,148,3,999,0,3,1.1,93.994,-36.4,4.86,5191,no
23,2,1,6,2,yes,no,1,5,5,136,3,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
50,6,2,6,2,yes,no,2,5,5,855,2,999,0,3,1.1,93.994,-36.4,4.864,5191,yes
29,1,2,5,2,yes,no,1,5,1,565,1,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,yes
31,1,1,5,2,yes,yes,1,8,4,140,3,999,0,3,1.4,93.444,-36.1,4.962,5228.1,no
48,8,2,1,2,no,no,1,8,1,248,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
24,6,3,6,2,no,no,1,4,5,332,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
35,6,2,4,2,no,no,2,5,3,208,3,999,0,3,1.1,93.994,-36.4,4.858,5191,no
42,6,2,5,3,no,no,2,6,2,228,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
37,1,2,4,2,no,no,1,5,1,14,3,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
33,1,2,5,2,yes,no,1,8,2,118,3,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
58,7,2,5,2,no,no,1,8,1,164,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
54,10,2,3,2,yes,no,1,7,4,148,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
54,6,2,6,2,yes,no,1,11,2,149,2,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
39,6,1,6,2,no,no,1,8,1,71,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
48,1,2,3,3,no,no,2,5,4,517,3,999,0,3,1.1,93.994,-36.4,4.86,5191,no
34,2,3,1,2,no,no,1,4,5,204,5,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
28,2,1,3,3,no,no,1,5,3,77,3,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
30,1,1,4,2,no,no,1,8,5,72,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
59,10,2,6,2,yes,no,2,6,2,77,8,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
29,1,1,4,3,yes,no,1,7,5,139,2,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
25,1,2,4,2,no,no,2,5,5,498,1,999,0,3,1.1,93.994,-36.4,4.855,5191,no
47,1,3,4,2,yes,no,1,9,2,159,1,999,1,2,-3.4,92.379,-29.8,0.755,5017.5,no
32,1,2,5,2,no,yes,1,8,2,301,3,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
30,2,2,2,2,no,no,2,6,2,338,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
24,6,1,5,2,no,no,1,10,3,197,1,999,0,3,-3.4,92.431,-26.9,0.724,5017.5,no
58,4,2,4,2,no,no,1,9,1,145,1,999,2,2,-1.1,94.199,-37.5,0.882,4963.6,no
44,7,2,5,2,no,no,2,5,3,158,2,999,0,3,1.1,93.994,-36.4,4.859,5191,no
36,1,2,5,2,yes,yes,1,9,2,28,2,999,0,3,-3.4,92.379,-29.8,0.819,5017.5,no
33,5,3,3,2,yes,no,2,5,2,355,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
31,2,1,4,2,no,no,1,7,1,42,6,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
38,1,1,5,3,yes,no,2,6,2,992,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,yes
35,7,2,5,2,yes,no,1,8,4,108,4,999,0,3,1.4,93.444,-36.1,4.962,5228.1,no
29,2,2,3,2,no,no,1,5,5,202,2,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,no
58,7,2,5,2,yes,no,1,7,1,260,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
43,2,2,1,2,yes,no,2,5,2,269,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
53,7,2,5,3,yes,no,2,5,2,186,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
38,4,2,3,2,yes,no,1,7,5,215,3,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
36,6,1,6,2,no,no,1,7,4,54,4,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
56,10,2,6,2,no,no,1,8,2,139,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
32,1,2,5,2,no,no,2,5,4,99,2,999,0,3,1.1,93.994,-36.4,4.86,5191,no
48,2,2,3,2,yes,no,2,8,5,67,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
31,6,2,5,2,no,no,2,11,1,57,4,999,0,3,-3.4,92.649,-30.1,0.714,5017.5,no
50,5,2,1,3,yes,no,1,8,1,311,1,999,0,3,1.4,93.444,-36.1,4.97,5228.1,no
38,3,2,4,3,yes,no,2,6,1,25,7,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
34,1,1,5,3,no,no,2,6,4,17,16,999,0,3,1.4,94.465,-41.8,4.866,5228.1,no
41,2,2,1,2,yes,no,1,5,2,234,1,999,2,2,-1.8,92.893,-46.2,1.344,5099.1,no
51,7,2,5,2,yes,no,1,8,4,386,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
26,1,1,4,2,no,no,2,5,5,619,2,999,0,3,1.1,93.994,-36.4,4.859,5191,yes
34,1,1,5,2,no,no,1,9,5,260,3,3,2,1,-3.4,92.379,-29.8,0.773,5017.5,yes
41,6,2,5,3,yes,yes,1,4,4,139,1,999,0,3,-1.8,93.075,-47.1,1.435,5099.1,no
26,2,2,3,2,yes,no,2,6,3,71,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
32,2,2,2,3,yes,no,1,5,3,459,1,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,yes
49,2,2,2,3,no,yes,1,5,2,354,1,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,no
39,6,2,4,2,no,no,1,8,1,225,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
52,10,3,6,2,no,no,1,7,2,867,2,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
57,5,2,5,2,no,yes,1,7,4,1441,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,yes
38,8,2,5,2,no,no,2,6,1,100,5,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
31,1,2,4,2,no,no,1,5,4,172,2,999,1,2,-1.8,92.893,-46.2,1.266,5099.1,no
57,2,2,1,3,no,no,1,7,5,42,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
32,1,2,4,2,yes,no,1,7,3,154,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
31,2,2,3,2,yes,no,2,5,2,97,2,999,0,3,1.1,93.994,-36.4,4.856,5191,no
32,4,2,4,2,yes,no,1,11,4,356,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
40,7,2,8,2,yes,no,2,6,5,170,1,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
58,2,2,1,3,yes,no,2,6,5,570,2,999,0,3,1.4,94.465,-41.8,4.959,5228.1,yes
44,1,2,5,2,yes,no,2,6,4,351,1,999,0,3,1.4,94.465,-41.8,4.958,5228.1,no
46,4,2,8,3,yes,no,2,6,5,86,1,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
47,1,2,2,3,yes,no,1,4,4,399,2,999,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
44,7,2,2,2,yes,yes,1,3,4,218,1,999,0,3,-1.8,92.843,-50,1.757,5099.1,no
39,1,2,4,2,no,no,1,11,3,138,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
38,6,2,6,2,yes,yes,1,3,4,63,2,999,0,3,-1.8,92.843,-50,1.757,5099.1,yes
59,2,2,1,3,no,no,2,5,1,293,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
49,7,3,5,2,yes,yes,1,8,2,138,1,999,0,3,-2.9,92.201,-31.4,0.883,5076.2,no
51,1,2,5,2,no,no,2,6,1,295,3,999,0,3,-2.9,92.963,-40.8,1.215,5076.2,no
55,11,2,5,2,yes,no,1,11,4,303,2,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
49,6,3,4,2,yes,no,1,7,4,1171,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
44,1,2,1,3,yes,no,1,8,2,222,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
29,2,1,4,2,yes,yes,1,5,3,146,1,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
49,2,2,8,2,no,no,2,5,2,286,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
49,6,2,6,2,no,no,2,6,4,77,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
45,1,3,3,3,no,no,1,5,4,270,3,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
39,2,2,3,2,no,no,2,11,4,281,2,999,1,2,-0.1,93.2,-42,4.076,5195.8,no
35,2,2,3,3,no,no,2,5,3,91,2,999,0,3,1.1,93.994,-36.4,4.858,5191,no
55,4,1,8,3,no,no,2,7,3,542,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,yes
30,3,1,4,2,no,no,1,5,1,111,2,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
26,7,1,5,3,yes,no,1,7,3,124,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
37,6,1,6,2,yes,no,1,11,5,347,1,999,1,2,-0.1,93.2,-42,4.021,5195.8,no
29,5,2,2,3,yes,no,2,5,2,32,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
54,2,2,1,2,no,no,1,5,1,50,1,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,no
35,6,2,5,2,no,no,1,8,5,224,3,999,0,3,-2.9,92.201,-31.4,0.869,5076.2,no
41,6,1,6,2,yes,no,1,5,2,175,2,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,no
31,6,2,6,2,no,no,2,5,5,258,2,999,0,3,1.1,93.994,-36.4,4.855,5191,no
30,1,2,5,2,no,no,1,8,1,514,7,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
43,6,2,6,2,yes,no,1,11,2,166,3,999,1,2,-0.1,93.2,-42,4.153,5195.8,no
31,2,2,6,2,no,no,2,6,2,70,8,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
33,1,1,5,2,yes,no,2,10,4,166,3,6,2,1,-3.4,92.431,-26.9,0.74,5017.5,yes
30,7,3,5,2,no,yes,2,5,5,164,4,999,0,3,1.1,93.994,-36.4,4.857,5191,no
47,1,1,5,2,no,no,1,8,4,429,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
32,3,2,6,2,yes,no,1,5,2,146,3,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,no
49,7,2,5,3,yes,no,2,7,1,182,12,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
41,6,2,4,2,yes,no,2,6,5,145,24,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
60,2,2,6,2,no,no,2,5,2,59,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
42,3,2,4,2,yes,no,1,4,1,274,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
39,3,2,4,2,yes,no,1,5,4,328,2,6,3,1,-1.8,93.876,-40,0.683,5008.7,yes
52,1,2,8,2,no,no,1,8,4,331,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
29,2,2,2,2,yes,no,1,5,4,108,4,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
40,2,1,6,2,yes,no,1,7,4,498,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
30,3,2,4,2,no,no,2,5,5,147,2,999,0,3,1.1,93.994,-36.4,4.864,5191,no
38,1,2,4,2,no,no,1,5,3,275,1,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
37,1,2,4,2,no,no,2,5,2,316,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
60,2,3,1,3,no,no,1,7,3,105,3,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
26,2,1,3,2,yes,no,1,7,1,200,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
37,7,2,5,2,no,no,2,6,4,288,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
56,3,2,4,3,no,yes,2,5,5,90,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
44,6,2,4,2,yes,yes,1,8,5,390,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
46,1,2,4,2,no,no,1,5,5,318,2,999,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
59,1,2,5,2,no,no,2,10,2,85,1,999,0,3,-0.1,93.798,-40.4,4.968,5195.8,yes
52,3,2,4,2,yes,no,1,8,2,607,5,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
40,6,3,6,2,no,no,1,8,2,279,4,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
44,3,2,4,2,yes,no,2,6,5,40,3,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
35,7,2,5,2,yes,no,1,11,1,121,1,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
33,6,2,6,2,no,no,1,8,5,335,3,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
38,2,2,1,2,yes,no,1,5,4,130,2,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
53,4,2,1,2,yes,yes,1,4,2,398,2,999,0,3,-1.8,93.749,-34.6,0.644,5008.7,yes
56,11,3,4,2,yes,no,2,5,3,267,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
48,2,2,4,2,yes,no,1,8,3,128,6,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
45,1,3,4,2,yes,no,1,7,5,800,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
56,1,2,5,3,no,no,2,5,5,213,4,999,0,3,1.1,93.994,-36.4,4.857,5191,no
48,7,2,5,2,yes,no,1,10,3,294,1,999,1,2,-3.4,92.431,-26.9,0.74,5017.5,yes
62,1,2,4,2,no,no,2,3,1,163,2,999,0,3,-1.8,92.843,-50,1.52,5099.1,yes
24,3,1,4,2,no,no,1,7,4,1150,3,999,0,3,1.4,93.918,-42.7,4.958,5228.1,yes
33,1,1,4,2,no,no,1,10,1,87,1,999,0,3,-3.4,92.431,-26.9,0.731,5017.5,no
49,6,3,6,2,yes,no,1,3,2,361,2,999,1,2,-1.8,93.369,-34.8,0.635,5008.7,no
54,8,2,6,2,no,no,2,10,1,187,2,999,0,3,-3.4,92.431,-26.9,0.739,5017.5,no
57,6,3,5,2,no,yes,2,6,2,187,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
31,1,1,4,2,no,no,1,11,5,89,1,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
51,1,2,5,2,yes,no,1,7,4,147,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
35,1,1,1,3,no,no,2,5,1,95,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
50,6,1,5,2,yes,no,2,4,5,634,1,999,0,3,-1.8,93.749,-34.6,0.644,5008.7,yes
30,1,1,5,2,yes,no,1,8,5,83,1,999,2,2,-2.9,92.201,-31.4,0.881,5076.2,no
30,2,2,3,2,yes,no,1,7,1,245,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
32,2,2,2,3,no,no,2,5,3,630,3,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,no
45,2,1,4,3,yes,no,1,5,1,8,7,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
46,1,3,4,2,yes,no,1,6,1,372,1,999,0,3,-2.9,92.963,-40.8,1.26,5076.2,yes
48,2,2,1,2,no,no,2,6,1,984,4,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
31,4,1,5,2,no,no,1,11,4,1855,3,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
40,6,2,5,2,yes,yes,1,5,5,133,2,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,no
42,6,2,6,2,no,no,1,5,1,377,1,999,0,3,-1.8,92.893,-46.2,1.264,5099.1,yes
57,1,3,5,2,no,no,2,11,3,5,1,999,0,3,-0.1,93.2,-42,4.663,5195.8,no
47,6,2,6,3,no,no,2,5,5,261,6,999,0,3,1.1,93.994,-36.4,4.859,5191,no
36,6,2,5,2,yes,yes,1,5,1,101,1,999,0,3,-1.8,92.893,-46.2,1.264,5099.1,no
53,3,2,4,2,no,no,2,5,3,429,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
58,5,2,3,2,no,no,1,8,2,83,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
35,1,1,5,2,yes,no,1,5,4,143,1,999,1,2,-1.8,92.893,-46.2,1.266,5099.1,no
34,2,2,3,3,yes,no,2,6,4,266,4,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
41,1,2,2,2,no,no,1,4,5,1203,2,999,1,2,-1.8,93.075,-47.1,1.479,5099.1,yes
30,12,2,6,2,no,no,1,5,1,399,1,999,0,3,-1.8,92.893,-46.2,1.354,5099.1,no
30,6,1,6,2,yes,no,1,8,3,129,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
37,3,1,4,2,yes,no,2,5,2,227,9,999,0,3,1.1,93.994,-36.4,4.856,5191,no
53,3,2,3,2,yes,no,2,7,2,723,2,999,0,3,1.4,93.918,-42.7,4.955,5228.1,no
28,1,1,5,2,yes,no,1,5,5,119,4,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
29,4,1,5,2,no,no,2,6,3,347,1,999,0,3,1.4,94.465,-41.8,4.958,5228.1,no
44,1,2,5,2,yes,no,1,11,5,358,4,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
56,10,2,4,2,yes,yes,1,7,5,308,2,999,0,3,-2.9,92.469,-33.6,1.059,5076.2,yes
31,3,1,4,2,no,no,1,7,4,16,35,999,0,3,1.4,93.918,-42.7,4.968,5228.1,no
40,2,1,3,2,yes,no,2,6,1,128,3,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
47,2,2,4,2,yes,yes,2,5,5,72,6,6,1,1,-1.8,92.893,-46.2,1.313,5099.1,no
37,7,1,5,2,no,no,1,5,2,107,1,999,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
57,10,2,5,2,yes,no,2,5,2,768,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
37,2,1,6,2,no,no,1,8,3,94,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
